age,income
29,87210
53,53391
61,26396
32,44432
55,94691
37,16781
54,95146
28,131943
50,96779
21,38423
37,58931
58,142671
22,132245
54,141291
52,76109
31,44066
31,36806
59,136022
52,39284
38,100561
46,66825
49,120117
62,40479
52,34700
33,18964
44,44228
46,75136
25,76096
41,135974
56,40624
33,100761
34,114823
37,118655
56,74401
49,131949
59,96722
20,126567
37,58702
38,34258
25,20581
30,30440
33,73935
65,64344
34,74004
28,106446
18,98948
41,80455
65,48037
55,59233
18,121292
62,87434
50,108663
21,47609
49,121161
20,115929
24,114914
42,28519
44,130554
50,112312
21,121985
32,82733
24,112450
63,48071
38,65431
30,38895
59,131879
63,53955
56,29817
22,101816
33,120449
51,124596
34,32476
45,110525
64,64059
33,50694
34,84565
47,140036
21,63248
56,98011
37,41085
44,95002
40,23418
56,115858
55,117673
54,106885
57,26732
49,62591
56,50096
64,26819
55,51555
55,17005
46,119316
40,141669
49,55385
45,72633
20,124698
47,144985
22,76000
50,63975
25,86199
40,102954
61,148779
61,142648
54,68139
23,135969
37,104365
29,68756
44,118715
61,33779
35,118403
56,84631
38,40292
58,42526
35,98958
40,127504
37,133044
37,46846
48,145722
19,112604
28,51497
48,111830
65,70156
65,17441
54,73989
46,106490
42,117732
44,124066
23,130097
19,57541
23,71232
30,127445
59,69189
50,148213
23,86181
50,147149
61,46049
24,84381
36,50291
33,92916
42,136298
38,101380
61,22877
50,57292
57,105993
63,68237
27,44478
28,91686
61,98746
65,47724
54,106822
46,77769
51,46964
24,45797
61,98351
27,31652
20,64974
37,70013
54,74367
57,73512
57,72802
33,48721
19,127760
58,33590
36,19260
23,60310
28,48592
31,147584
41,16830
22,124017
19,23249
47,91878
51,87095
65,26666
18,60340
43,16671
23,125687
27,136149
52,35181
25,73037
62,32218
25,118329
27,26855
37,67567
63,52772
30,91815
35,117262
58,86285
27,34399
38,89855
35,138987
45,65411
33,39035
27,122732
44,34185
43,120647
20,78879
22,41244
18,89049
30,114793
24,63226
60,79765
23,54995
38,67624
48,23374
48,129601
48,25069
40,97191
49,73176
44,117896
46,145832
59,39269
27,149527
25,99402
43,129835
26,78172
34,87678
38,15396
63,19968
58,31403
25,27765
57,53251
53,53295
55,110069
52,54986
36,129540
35,34025
20,103449
18,106607
63,143773
36,96713
43,16175
38,145873
29,62659
53,87739
33,141967
23,123912
20,133597
53,48981
48,109932
31,141862
55,121723
21,32167
32,31149
31,15360
53,49111
27,47189
24,76020
45,133139
33,126592
52,145517
45,24072
35,113040
30,27445
59,127642
44,132872
49,62848
54,104272
38,32918
51,125269
59,56660
35,110197
63,63027
58,46476
59,16450
47,138993
47,98754
19,69491
62,33900
59,149016
49,117146
36,72468
55,26168
36,68956
36,49230
22,82962
26,64179
18,45175
25,39183
60,80110
25,118896
24,97020
56,109282
46,62927
29,66553
36,46238
29,80293
26,73720
56,92936
25,42216
37,117329
20,61020
42,54267
27,147970
49,36866
41,80966
54,137576
24,143916
59,87073
55,138574
45,89308
18,30891
60,113509
55,19220
58,106630
22,100853
49,42171
36,92457
35,111283
35,69173
29,53344
32,125279
18,83561
26,115191
28,104056
23,43063
46,48812
40,42513
62,58137
51,98686
18,134248
25,90002
40,50688
43,62021
25,59646
59,20916
40,80805
34,95985
56,50173
41,108645
62,45981
29,115270
22,16777
56,76243
28,70493
53,147977
50,67362
42,129366
63,83272
25,91473
45,126377
43,31770
48,142529
32,20186
40,60992
35,138886
45,69970
22,21531
45,124209
29,137256
55,134795
58,130955
65,32361
19,45364
29,61613
26,87289
22,49403
18,47816
59,40524
42,97706
21,91677
18,25825
27,80591
58,119747
27,18410
22,32344
18,134836
41,21921
28,38056
32,125208
42,78452
29,26313
20,116183
40,95618
39,50770
63,73754
31,129338
31,25708
65,75559
38,134420
59,37016
23,82167
35,52859
34,124063
61,142505
32,145540
21,39436
42,40357
57,64187
53,63022
30,39822
60,106699
39,76691
58,114100
30,52589
18,134081
52,142969
25,139012
28,49975
52,138006
30,123178
18,123671
64,82887
18,70639
23,76241
26,137957
61,85565
58,50803
65,36022
36,36905
47,51605
45,86689
60,55524
45,109768
34,27357
38,77673
57,142612
35,110275
45,141003
19,135171
26,95644
57,82083
42,33012
61,50751
44,105571
62,90386
45,95260
30,121216
26,15800
58,114060
22,40958
39,24881
22,42394
26,62293
32,98722
58,106823
37,16574
47,132852
31,105314
27,21663
20,106974
62,102300
23,59894
56,17480
47,115530
45,50571
31,29625
60,67039
59,143849
60,32558
39,49603
39,143248
46,108549
46,44555
45,19463
53,125842
62,115404
36,83955
38,120670
46,107846
21,147254
53,33396
40,133035
42,75085
33,29108
56,59809
46,28310
32,27638
56,79067
39,65001
47,33010
64,149605
63,62911
64,68895
39,34339
48,116711
25,72011
25,91321
57,134433
22,123522
64,96215
39,73631
38,52270
29,109328
53,137295
53,138037
27,63877
54,64999
61,112732
34,89000
51,66529
56,114443
62,32969
43,88689
32,107866
18,109738
60,138958
55,113532
34,19733
34,106240
41,130783
47,79894
22,136035
62,115389
62,97068
23,45151
46,30114
35,34547
37,29281
46,61188
65,79645
31,50054
55,68406
50,125854
55,111390
62,35795
21,98686
38,82905
60,85202
52,84547
25,54325
34,22934
44,86116
57,44649
37,22962
48,25643
50,17821
40,29356
41,63393
18,38249
56,94289
57,102571
50,105481
33,86205
53,52912
59,82611
58,63061
46,117910
36,92729
40,66036
52,102786
19,108976
64,123217
54,24539
57,47824
56,36620
63,19985
47,37880
65,81370
51,42250
42,39602
26,25469
27,75884
35,118856
65,100906
53,98591
59,57202
36,86690
23,46211
31,104830
31,122973
41,90705
63,127327
42,70259
37,122616
55,71671
36,125582
52,102467
30,44408
39,30411
18,34008
63,130671
63,87262
43,65949
37,33733
49,34653
36,92603
43,83703
62,127473
38,43144
57,90934
56,143747
33,149831
30,144734
62,33321
24,22544
41,72086
56,35968
39,69113
22,45987
35,83244
43,45285
26,146209
27,67095
41,31635
27,57354
57,87070
31,28631
40,57974
39,41819
21,66367
32,48692
35,62969
36,109284
29,140225
54,22325
29,125909
21,127761
55,54823
40,58446
63,73204
24,50292
20,59339
36,54057
18,50140
47,23781
44,78288
46,107749
54,131429
36,122325
56,78943
39,67109
31,18408
47,113114
30,50130
28,148028
53,67572
45,106423
48,65644
26,137950
59,124911
59,94204
53,49942
55,67261
48,120038
44,99434
53,79794
52,64228
43,49785
57,124743
37,51350
42,116108
51,128018
22,84408
37,103906
50,146159
47,137861
55,65998
31,93926
53,35743
40,46341
35,133654
23,24656
42,30149
30,131238
65,121799
50,120582
61,19217
64,130705
61,131964
62,115930
63,17940
58,24466
39,65115
27,37040
23,125693
55,90110
31,134222
38,120704
65,41974
50,101079
52,109565
56,40201
18,126773
38,46911
24,131788
42,57994
32,120964
55,133824
48,146507
21,114744
43,119974
25,107547
50,85123
20,90168
30,41870
65,113538
21,16380
39,119359
25,101474
52,75130
65,98353
47,53715
62,33836
22,82285
36,56772
19,114703
26,50980
23,38327
63,37219
36,46204
31,90047
21,112556
24,32959
48,53784
36,42614
50,69302
24,139721
52,65062
33,63370
21,46855
20,19661
22,112610
45,62446
25,28762
49,68277
55,129092
39,119292
49,30208
19,19426
19,126175
31,132319
21,110662
64,135152
22,20218
47,120490
23,78922
55,94683
18,41436
20,16293
55,64490
44,69528
64,76658
24,32260
39,80815
27,139369
22,122199
23,54498
49,103038
45,130060
29,100136
29,66553
48,39740
59,48884
63,109431
31,23879
47,79500
61,101460
54,104928
55,149188
58,111730
23,121343
44,137696
42,141086
43,39106
58,137920
29,53180
50,139646
55,145672
48,53110
46,59932
64,117889
47,46091
58,132485
36,112431
42,56289
48,65727
63,144926
52,116663
47,99896
49,48151
48,101302
56,67885
58,149571
56,88803
26,96677
47,129252
58,147372
42,97471
19,110886
19,64692
44,89448
37,94804
27,101336
42,104079
31,93754
31,79404
35,117678
39,34278
47,55806
26,111518
65,57866
59,125767
33,140553
58,87084
23,27786
65,94523
22,38996
43,127401
48,75902
25,126931
48,144419
56,47310
34,56834
33,97494
32,76541
42,39216
24,116052
59,19795
58,105582
58,115278
53,143937
50,76259
27,106879
29,133692
56,108023
29,133239
26,99471
19,145323
26,92511
22,96513
30,120695
44,55639
27,84920
53,40160
24,72996
63,62622
61,131341
57,142881
24,96627
47,146093
61,20426
57,47731
52,15418
43,53486
32,131592
59,138460
37,148224
29,52302
36,107603
29,36039
45,136550
27,94684
41,137534
41,133785
54,82927
37,27830
41,29618
24,88863
19,99112
50,37742
44,39542
18,83842
35,36795
45,79906
22,62905
50,74894
56,15275
51,113673
64,20622
47,83007
65,76824
35,64382
43,99622
55,129937
44,46031
23,104840
25,90975
44,27610
21,118588
24,115517
35,115579
58,60056
51,55612
27,67145
42,122617
37,69609
53,104160
46,145445
40,55792
48,30517
63,60283
36,135432
55,137768
42,99338
21,27870
35,37118
36,121313
21,121722
29,53516
39,111158
24,76003
37,39018
46,67463
47,51450
60,104845
42,134927
28,85351
51,54183
63,26856
33,46504
18,91663
25,68788
59,144157
19,37128
65,23858
47,61353
39,64813
45,126808
33,29577
53,118764
61,102767
39,82477
38,72071
55,112906
33,38031
18,83136
50,112491
25,55840
42,67487
56,90285
45,42822
55,126564
29,136551
41,54753
26,89184
39,38180
39,134227
40,27468
29,113930
39,26632
62,41926
54,78094
34,113344
55,91407
37,44861
33,18649
62,55671
62,47004
64,85786
55,109743
28,72578
23,139055
48,44522
37,77036
49,30300
42,147048
31,24729
21,82312
53,105261
53,125443
53,121318
21,97183
27,126587
38,140781
56,69826
22,106926
50,49613
49,125498
55,76961
26,36910
41,44052
36,18167
57,55507
47,35994
61,89840
38,81006
41,65744
59,67922
35,31647
64,51543
35,116443
27,54669
37,87894
40,19164
43,137640
39,42312
57,91867
51,64014
65,45605
37,75427
18,130975
40,50570
40,40175
26,107596
46,115046
46,98882
52,104694
18,108854
26,132514
46,22170
38,87784
21,91831
55,120513
35,71452
54,114972
35,119575
38,40144
22,116227
21,34718
25,114431
56,98211
19,33556
62,15332
26,75518
35,120698
20,65807
19,81608
28,62665
30,99079
64,140192
30,99231
36,116719
18,73768
60,96600
43,87073
51,48122
58,117944
54,142032
35,24206
65,143344
59,124011
65,142049
44,61792
45,99416
25,41445
25,70350
40,31017
60,143581
33,145005
48,40688
24,76139
48,79894
22,103571
39,48866
41,42733
23,135078
25,115420
19,30244
40,57046
52,68815
25,27681
22,142838
21,33595
32,71838
57,26328
52,148574
44,84062
60,112569
52,41974
24,85219
58,64161
26,35191
59,30604
33,142655
53,57759
52,58235
59,23364
47,126826
55,44256
65,132695
64,34731
53,144350
42,63853
60,69819
28,131200
39,16190
50,23601
41,73029
62,91650
52,54812
49,118398
52,97054
58,90206
56,129570
42,24078
47,56894
34,113911
52,98934
32,118639
21,116563
32,113794
32,118570
39,100029
29,52615
40,27509
56,105857
40,83613
55,149827
37,30542
31,42003
26,111360
60,72082
30,81844
31,97843
23,70501
20,144978
38,63352
23,118131
46,70424
23,17335
45,17238
48,27827
52,114931
61,106179
59,108252
38,145349
44,21145
27,85510
52,27218
53,137766
33,133362
43,24987
28,23903
26,98825
50,75273
42,86895
37,75738
22,117007
36,105467
24,124503
21,88847
61,38810
49,148971
23,143866
23,121936
30,79575
43,41113
19,54836
33,27256
27,143397
37,139637
44,19230
46,138493
37,83192
47,124194
21,60263
20,54562
18,68971
41,76025
36,82530
25,139284
38,91658
27,123336
58,111679
19,81480
52,89475
60,35153
52,113371
30,71033
18,23299
64,83381
58,36883
22,59237
35,131010
27,58233
65,32345
52,145356
58,78626
53,124631
34,145783
45,25612
53,105576
40,131375
43,46618
42,62029
37,28192
27,62572
63,54333
46,133546
52,146711
40,60555
64,22491
58,47890
49,141359
53,129842
40,36070
57,91285
36,86176
29,104105
62,104004
22,118504
61,47062
28,26204
34,78574
24,57510
21,120237
50,39209
61,121718
21,78374
41,68088
51,53890
36,51047
24,28714
53,43087
32,42613
29,15237
21,33671
54,130803
64,74545
55,19802
35,40283
37,33604
26,85127
55,22133
41,125006
61,137348
30,42494
51,112227
35,124646
44,139228
28,100961
45,93004
52,115109
20,88939
21,60929
19,28120
58,147504
48,97666
25,103632
64,132649
59,37651
26,65206
33,85174
31,75669
64,146473
36,31026
30,27280
24,37612
60,133686
53,139508
59,32831
58,58410
64,105386
65,46531
54,67736
24,88704
46,16002
40,126977
35,87229
45,100415
62,42278
65,143079
30,100989
53,36324
44,144706
58,76320
31,83861
30,94075
19,144156
58,66977
56,70270
55,129492
62,119852
39,26314
44,110502
42,130199
43,132953
41,18746
58,96244
23,104104
49,126770
46,123400
52,90011
37,36083
53,84515
28,82116
38,71040
32,104486
53,59209
23,105167
63,94236
24,68006
30,103328
30,125867
36,95516
23,51661
52,27737
59,83793
34,42412
41,67538
22,84013
59,24107
39,66900
27,63833
63,62988
21,126041
22,141498
34,75253
44,61712
35,103178
57,20214
56,80144
34,104048
53,127132
51,33858
42,54787
61,62301
28,40739
18,115076
18,112357
50,138753
24,96919
59,37103
27,24678
45,15864
23,61084
36,32901
24,96018
31,24189
56,23334
54,53672
33,35338
56,53995
35,97449
47,116797
35,45999
47,17709
48,36169
42,100118
32,140042
51,56925
29,88539
53,99495
46,60193
63,58154
65,108257
55,43779
39,52163
21,85006
37,26757
60,92422
22,141452
35,84606
39,145227
34,122601
59,127165
24,107206
62,117566
36,148309
30,40625
34,97404
56,149247
63,20488
51,16906
41,77786
18,53307
55,52728
33,71711
28,96880
21,131580
23,148515
62,16856
51,32901
57,143765
56,63504
49,143078
52,68342
18,100812
64,25874
56,38893
35,149582
20,28461
60,124676
40,127137
32,66438
34,74518
65,119982
31,113857
30,98337
18,68311
62,64676
63,86657
56,79878
51,118910
62,101103
21,18266
29,124285
51,96664
50,76982
22,38763
24,37604
60,86332
33,93884
21,126157
61,80789
52,132017
42,60908
57,102833
20,78896
34,128006
50,135674
44,67671
48,41721
50,144093
23,130815
63,92252
37,59905
25,62943
23,134143
45,119850
31,129087
18,102665
37,75772
21,121566
51,87786
45,58411
53,29906
63,138453
45,55130
21,28049
35,142619
32,44649
30,116734
36,95526
62,137145
60,55316
45,103924
28,17308
62,78929
21,85722
25,16241
35,97648
20,127575
44,18563
54,53420
25,56631
27,145942
63,88146
28,145924
37,118470
47,99601
54,114623
26,39709
38,73885
34,146882
40,23991
24,142202
46,46707
47,112253
65,94652
27,123603
27,109815
31,118486
52,58891
38,64333
56,100121
37,121089
39,60441
64,41440
31,105645
21,79279
51,21575
44,98138
37,69377
26,134459
60,59880
39,39848
45,147037
53,121088
48,102947
62,21810
32,63892
47,96134
21,17944
51,114765
38,90639
37,23867
65,142381
30,111628
37,67705
56,48869
22,102712
32,139358
30,103831
30,128648
62,15208
62,104989
21,35828
44,81011
24,87459
55,149493
46,147513
22,51722
45,34821
61,18666
39,99973
43,131286
42,119686
64,123031
54,50977
40,116853
62,85880
32,45031
29,135755
41,32384
32,49722
33,99681
48,139751
61,80984
51,134787
65,38161
36,64741
22,65883
65,51011
56,28252
47,133185
18,38261
34,51451
59,44576
47,79540
28,59902
35,38004
40,86741
27,81511
36,146801
24,81815
36,54762
35,24671
50,146608
34,139010
51,74535
64,69785
24,75208
19,133738
27,103083
62,119934
29,142495
33,54965
51,137250
46,73665
52,45748
32,27352
18,106280
43,120804
59,47681
54,37199
55,58734
60,104538
54,121577
21,23983
49,103051
24,130951
30,86427
52,16011
26,76413
51,17893
43,38173
23,59473
59,57489
26,110159
43,141988
54,34223
18,135897
60,101417
26,75676
20,50314
31,66363
23,93200
60,138333
25,26303
25,63384
39,43759
20,124008
55,36522
21,51486
22,142363
34,91966
25,141907
53,135736
26,88864
39,127476
47,28432
53,47396
29,73504
32,23542
45,92026
34,139655
45,121959
30,98282
60,98283
37,77560
49,36805
21,34064
20,25817
46,48327
47,78859
48,121900
59,32316
41,145622
57,78873
34,74560
55,44341
43,125179
33,74447
24,116100
24,137754
37,68907
39,49632
34,136983
64,135230
61,139266
32,138527
30,32212
29,82643
34,121112
41,144178
19,128670
53,85848
58,75530
56,38721
33,16278
42,51400
34,72032
20,105692
55,149306
61,126574
65,55500
49,86538
46,133816
30,90252
23,66687
46,136130
24,22811
21,102564
19,37820
24,127970
31,91493
44,24189
52,132733
45,112084
35,28210
29,108061
60,100480
58,109762
56,24462
52,21064
37,85847
22,66153
63,125282
18,89143
43,38578
33,17248
52,141393
23,97749
65,101167
18,44573
65,78216
33,44171
34,33576
27,98437
29,102504
43,48197
42,21957
39,66987
54,90249
33,61279
19,122866
32,123813
24,133136
24,105289
42,124534
42,54818
32,144679
45,75343
54,26285
51,16282
42,81027
26,100876
18,88676
39,44088
63,135622
63,122247
60,38127
30,63176
25,49260
24,62155
61,93790
57,34948
41,58547
51,41136
36,125485
58,15923
40,112816
60,73624
41,23883
43,26906
53,107726
29,42283
51,128000
36,136004
28,45721
43,147561
32,103793
39,86699
59,109848
28,114601
22,123196
60,28130
33,117934
45,104905
23,101392
25,62623
57,144363
29,17567
34,37105
27,100635
37,107622
59,60023
45,59157
25,38763
61,116016
20,135143
24,48991
61,27652
52,58546
20,27107
58,95774
29,76657
48,39215
27,145536
63,44188
25,89451
18,79363
31,51216
39,19920
50,90754
41,68040
65,90144
62,41863
18,136765
34,59440
61,53282
33,35008
31,55595
65,124167
19,99793
31,50975
40,114325
60,80955
57,79304
49,145835
21,51217
53,25536
25,102080
36,126309
43,101665
47,54220
57,54646
39,136198
18,83938
57,21820
21,44182
53,79769
61,117726
63,144229
53,78966
48,72007
42,91708
60,67086
23,136408
45,58746
38,119995
62,127679
38,43618
44,65158
51,68479
41,42384
44,19348
45,18051
52,98978
18,42962
37,133954
39,56992
45,100174
44,67736
42,51673
52,36563
45,77945
53,78480
55,133740
60,95866
51,19459
21,95036
21,84201
59,57810
35,28241
34,98084
19,74282
47,18185
61,71954
28,100727
49,15045
25,82135
22,15159
20,22867
65,137260
48,111132
39,95096
39,54697
60,148903
20,60230
38,22491
64,56426
19,18811
33,16327
31,29669
34,85363
46,97315
52,134461
62,30409
61,86505
43,110257
60,76998
23,106980
64,76269
23,47041
46,142799
42,114626
19,84073
20,76336
27,148436
57,140827
44,127034
42,124396
19,113216
58,87094
23,19614
46,98429
51,73940
47,51775
45,92866
34,76459
60,131343
54,71786
33,112249
33,92894
53,67773
64,100557
18,64838
20,85838
51,120007
39,100808
43,44400
39,148419
23,146603
59,65628
24,145649
31,90634
21,86458
33,128232
65,133624
55,143227
23,71984
23,144938
59,117418
31,116583
36,84786
47,83460
24,57780
34,123403
49,113041
31,19089
40,88684
39,84451
29,129775
28,110351
57,145936
27,55469
28,133826
32,123280
44,101953
36,123809
28,69693
36,20307
46,124380
24,88609
45,47143
48,94787
58,130439
60,36402
49,21167
51,41207
32,35639
35,79650
46,82949
57,48807
50,99043
42,28466
28,31364
27,108235
38,120680
46,144800
34,122552
63,58953
59,126225
20,65945
42,125444
30,57929
65,30243
37,39424
61,138977
51,125852
56,146737
41,17084
32,141499
41,73157
28,146528
45,130213
27,106043
21,129546
18,119963
54,68311
58,127862
18,37100
65,53198
24,51939
63,58140
59,109933
41,92905
28,77373
43,38644
18,132772
20,49769
35,42698
25,43562
61,26372
60,25871
56,128753
58,77475
35,136275
38,142262
65,92859
27,50207
54,57447
56,51829
48,114733
46,94868
26,67866
41,84094
61,112856
50,33569
46,104175
64,110501
40,138608
48,92868
38,43823
36,72934
55,49681
28,77525
32,147474
60,111453
60,85372
26,88784
61,113411
29,118701
19,62201
48,63696
47,122600
19,19873
20,91238
25,73706
57,29943
63,61889
62,130632
54,142408
20,92539
62,90779
23,65209
60,63155
56,20831
30,93530
52,33141
32,19170
49,100579
27,68925
51,98674
38,43378
31,53998
28,77033
22,68151
52,93427
55,108619
47,69557
62,84591
24,91974
36,125501
26,120181
65,45072
30,61123
54,32567
57,108256
49,106808
28,97144
26,103785
31,74387
28,137910
19,18668
48,64585
51,140306
30,65966
46,114860
45,17577
43,61942
26,140959
22,113473
