age,income,type
55,125051,fake
65,20764,fake
51,132349,fake
37,67710,fake
25,43415,fake
19,149305,fake
26,70092,fake
29,44084,fake
28,28400,fake
19,49421,fake
48,138839,fake
52,72357,fake
25,64145,fake
36,36205,fake
25,148178,fake
21,148025,fake
28,59058,fake
29,96278,fake
26,26646,fake
42,35960,fake
28,68265,fake
28,78487,fake
34,91288,fake
53,112584,fake
43,82981,fake
64,122279,fake
29,106087,fake
19,108374,fake
55,138197,fake
26,128738,fake
43,139107,fake
52,18446,fake
41,63626,fake
27,75512,fake
30,145250,fake
31,39686,fake
59,21586,fake
24,47371,fake
49,113326,fake
48,36968,fake
19,44449,fake
41,43344,fake
29,21582,fake
61,17036,fake
36,75729,fake
53,105794,fake
62,77114,fake
65,46811,fake
64,132430,fake
63,88792,fake
35,46421,fake
53,47617,fake
57,74794,fake
33,134734,fake
31,47826,fake
47,47540,fake
40,107376,fake
18,80384,fake
23,109775,fake
60,141410,fake
50,74267,fake
42,107037,fake
59,122752,fake
19,51333,fake
33,97505,fake
61,78097,fake
20,57556,fake
54,34428,fake
26,105356,fake
41,136709,fake
64,118299,fake
65,109106,fake
52,121570,fake
40,44695,fake
52,143032,fake
49,68449,fake
51,95595,fake
20,120819,fake
56,32896,fake
29,34442,fake
61,111399,fake
46,57394,fake
61,104231,fake
57,17053,fake
23,15892,fake
53,102248,fake
55,63201,fake
44,126429,fake
52,68512,fake
63,49851,fake
46,108567,fake
54,52849,fake
57,65391,fake
35,113807,fake
50,122199,fake
65,94138,fake
27,31474,fake
30,143992,fake
30,87947,fake
25,75269,fake
27,35340,fake
30,40652,fake
30,148567,fake
55,47771,fake
23,41408,fake
54,53596,fake
36,67128,fake
52,118499,fake
34,24316,fake
63,46657,fake
37,85596,fake
18,142822,fake
32,134717,fake
27,69117,fake
62,59558,fake
63,99821,fake
58,62838,fake
58,124504,fake
47,15266,fake
62,144405,fake
28,83769,fake
37,135329,fake
57,66592,fake
37,87888,fake
58,42639,fake
38,72607,fake
56,68561,fake
63,42472,fake
22,57165,fake
63,95638,fake
41,16308,fake
40,126381,fake
57,106418,fake
55,60478,fake
33,111124,fake
64,17839,fake
20,96395,fake
23,64954,fake
64,90836,fake
28,75918,fake
39,65980,fake
19,142601,fake
62,47131,fake
35,39113,fake
39,19905,fake
31,27381,fake
46,35168,fake
30,59218,fake
36,130322,fake
24,118682,fake
34,119216,fake
46,128899,fake
32,75181,fake
40,117415,fake
20,148330,fake
23,32077,fake
35,36196,fake
42,130287,fake
23,64538,fake
22,81055,fake
30,39007,fake
29,83292,fake
30,95112,fake
50,33647,fake
55,103052,fake
60,89681,fake
18,34833,fake
58,38157,fake
48,89299,fake
36,34892,fake
20,138430,fake
46,27664,fake
42,27424,fake
65,40840,fake
64,112042,fake
43,56600,fake
57,18907,fake
25,42265,fake
20,82888,fake
29,108929,fake
39,41640,fake
43,79825,fake
57,85405,fake
23,149653,fake
54,89712,fake
31,111833,fake
35,61949,fake
41,41144,fake
31,31139,fake
65,34513,fake
65,131507,fake
62,82782,fake
55,81659,fake
36,61983,fake
51,25186,fake
49,63663,fake
41,65500,fake
20,128224,fake
32,97718,fake
49,149699,fake
31,137173,fake
20,72503,fake
34,128637,fake
55,52489,fake
65,118138,fake
34,103725,fake
33,16949,fake
58,63826,fake
47,140370,fake
32,27571,fake
43,55571,fake
35,149001,fake
50,86143,fake
36,117173,fake
55,25204,fake
24,144745,fake
64,149848,fake
30,49144,fake
63,30813,fake
30,115454,fake
39,82598,fake
22,123940,fake
24,122042,fake
51,55991,fake
65,81695,fake
42,123666,fake
30,67619,fake
24,134693,fake
42,138694,fake
57,121739,fake
22,77164,fake
49,49442,fake
44,40963,fake
27,47004,fake
65,105708,fake
37,35989,fake
23,132443,fake
30,38510,fake
43,26324,fake
31,107093,fake
56,145960,fake
63,126109,fake
31,121216,fake
42,122466,fake
33,148169,fake
31,99602,fake
48,97446,fake
34,50020,fake
25,83941,fake
63,64462,fake
52,115975,fake
64,28291,fake
61,39734,fake
51,143763,fake
36,36778,fake
19,148907,fake
30,23309,fake
65,143270,fake
38,72560,fake
65,56997,fake
34,44915,fake
45,39745,fake
60,125188,fake
18,70733,fake
31,69211,fake
32,148488,fake
21,122475,fake
56,49286,fake
24,131028,fake
24,148112,fake
63,103632,fake
60,147943,fake
27,63317,fake
38,142742,fake
50,95704,fake
27,92116,fake
60,96094,fake
45,78972,fake
20,45801,fake
38,103021,fake
36,60597,fake
27,139148,fake
38,51495,fake
44,95201,fake
36,140384,fake
59,50850,fake
51,72896,fake
43,37791,fake
39,121362,fake
54,123136,fake
26,21958,fake
49,123355,fake
54,60358,fake
51,29704,fake
24,139879,fake
49,38685,fake
62,15874,fake
34,146987,fake
30,70964,fake
42,92792,fake
59,120723,fake
50,104692,fake
31,79265,fake
62,107470,fake
60,52559,fake
63,59844,fake
44,48651,fake
54,45478,fake
52,116526,fake
49,23960,fake
24,56072,fake
63,130891,fake
63,18428,fake
32,33364,fake
32,66833,fake
40,111618,fake
46,91194,fake
46,44806,fake
35,44346,fake
25,67958,fake
41,27032,fake
33,27299,fake
25,79257,fake
18,16916,fake
46,124949,fake
38,73185,fake
61,21337,fake
57,138985,fake
32,23955,fake
32,68173,fake
40,138845,fake
49,144949,fake
35,97873,fake
27,60596,fake
42,102295,fake
54,62022,fake
46,46868,fake
25,62336,fake
36,103032,fake
49,127201,fake
25,62520,fake
49,69387,fake
64,140803,fake
48,118489,fake
56,79591,fake
38,50079,fake
31,147609,fake
59,70401,fake
36,38388,fake
59,124311,fake
62,71062,fake
59,15341,fake
25,113159,fake
20,88197,fake
63,126075,fake
65,104797,fake
23,62914,fake
48,137359,fake
44,127722,fake
44,60368,fake
37,24183,fake
64,97806,fake
33,134072,fake
58,104721,fake
25,54199,fake
27,27031,fake
52,123736,fake
62,148611,fake
19,81143,fake
58,78559,fake
32,126098,fake
29,45343,fake
38,134661,fake
40,97513,fake
33,37069,fake
38,30786,fake
50,37768,fake
44,103696,fake
42,122804,fake
41,30791,fake
23,62487,fake
42,78282,fake
51,136318,fake
29,17394,fake
64,103644,fake
53,134732,fake
45,132163,fake
43,43789,fake
36,29867,fake
30,81378,fake
64,111153,fake
46,132446,fake
27,70215,fake
49,55301,fake
45,98259,fake
24,139286,fake
25,90939,fake
39,123358,fake
55,22682,fake
43,90052,fake
63,15171,fake
22,109604,fake
56,121961,fake
27,47066,fake
56,146949,fake
64,55954,fake
25,75098,fake
45,24110,fake
54,110291,fake
21,45479,fake
60,101617,fake
58,58696,fake
60,89464,fake
60,44170,fake
40,123425,fake
45,92395,fake
36,140769,fake
53,63411,fake
21,36145,fake
47,126456,fake
24,99519,fake
64,112394,fake
24,121248,fake
18,131167,fake
52,43903,fake
43,50130,fake
26,44765,fake
19,146239,fake
36,82491,fake
36,132600,fake
37,142491,fake
19,119680,fake
36,21965,fake
34,39992,fake
25,121336,fake
57,66451,fake
43,42748,fake
41,87448,fake
61,30381,fake
51,39242,fake
38,99482,fake
35,33890,fake
49,71094,fake
32,108962,fake
40,81378,fake
64,80228,fake
37,64803,fake
35,60128,fake
56,20525,fake
62,38433,fake
47,62385,fake
34,126242,fake
63,101899,fake
59,101416,fake
62,108527,fake
22,20467,fake
21,58607,fake
58,78643,fake
44,105358,fake
49,21992,fake
29,110737,fake
36,138711,fake
31,75720,fake
51,37519,fake
21,147562,fake
48,22321,fake
59,63977,fake
33,117043,fake
27,23725,fake
25,132871,fake
24,32423,fake
24,24097,fake
44,31288,fake
18,138197,fake
45,70198,fake
38,126954,fake
33,70501,fake
43,48189,fake
44,128219,fake
21,26874,fake
50,109272,fake
27,107230,fake
46,34010,fake
65,79915,fake
40,22354,fake
29,131555,fake
42,113358,fake
37,133024,fake
48,114643,fake
52,61664,fake
18,27186,fake
26,80190,fake
22,88145,fake
56,92566,fake
50,111031,fake
45,33639,fake
22,71849,fake
65,100589,fake
34,102850,fake
36,90777,fake
19,149666,fake
40,147370,fake
56,128773,fake
53,137636,fake
44,33123,fake
31,71117,fake
46,32972,fake
33,51746,fake
50,50480,fake
62,69340,fake
23,149870,fake
52,139327,fake
23,75114,fake
23,90055,fake
64,88120,fake
59,90452,fake
38,39088,fake
51,100094,fake
27,84567,fake
60,96192,fake
40,36213,fake
34,70107,fake
65,143019,fake
58,89681,fake
24,70521,fake
35,66927,fake
61,73279,fake
23,70704,fake
41,54373,fake
30,52416,fake
64,24173,fake
64,133469,fake
49,38933,fake
50,129632,fake
38,111504,fake
59,80262,fake
56,37246,fake
27,132216,fake
27,62398,fake
31,42355,fake
42,86423,fake
36,87519,fake
26,42260,fake
23,60677,fake
44,56375,fake
33,149232,fake
24,87777,fake
22,130811,fake
59,123767,fake
65,28191,fake
33,28066,fake
35,27796,fake
56,138302,fake
34,22147,fake
36,128392,fake
55,53261,fake
32,89779,fake
27,93249,fake
55,88279,fake
51,32939,fake
30,44107,fake
59,110551,fake
50,64750,fake
33,73244,fake
20,32601,fake
20,75829,fake
49,146406,fake
27,118762,fake
62,98108,fake
52,71471,fake
25,66912,fake
32,139244,fake
62,121976,fake
27,91107,fake
61,63632,fake
19,81635,fake
33,85844,fake
57,92472,fake
52,64530,fake
48,41182,fake
52,29566,fake
39,67159,fake
49,57933,fake
53,146412,fake
31,50665,fake
38,27946,fake
32,98202,fake
28,28364,fake
20,106745,fake
32,66376,fake
19,43516,fake
55,130051,fake
57,120924,fake
65,142072,fake
48,131705,fake
23,76352,fake
55,27474,fake
62,94998,fake
23,16011,fake
26,132200,fake
34,80288,fake
20,36754,fake
28,112320,fake
40,44272,fake
31,94090,fake
53,127439,fake
57,143309,fake
24,89257,fake
43,98927,fake
63,102655,fake
61,31425,fake
41,133611,fake
27,55573,fake
41,144333,fake
53,33425,fake
42,46315,fake
43,75334,fake
48,46567,fake
34,17353,fake
38,108807,fake
62,143478,fake
43,21778,fake
39,129896,fake
39,17713,fake
36,118297,fake
59,58221,fake
32,138131,fake
49,105231,fake
29,76621,fake
53,49244,fake
52,86927,fake
65,37189,fake
54,129467,fake
26,95804,fake
36,130120,fake
32,87523,fake
44,110404,fake
40,37139,fake
39,18737,fake
48,37934,fake
54,73533,fake
58,94825,fake
22,138311,fake
44,18831,fake
50,125703,fake
46,84156,fake
29,52963,fake
53,147652,fake
41,71645,fake
55,65167,fake
32,120186,fake
33,128417,fake
29,121919,fake
65,27866,fake
23,138892,fake
52,68902,fake
37,31313,fake
45,30296,fake
32,40956,fake
26,147157,fake
39,81923,fake
27,34463,fake
47,72806,fake
64,115321,fake
28,56310,fake
37,142278,fake
49,28777,fake
34,79918,fake
24,93838,fake
63,89662,fake
36,130431,fake
64,48460,fake
45,120591,fake
37,73424,fake
40,19761,fake
58,52678,fake
45,99837,fake
34,20217,fake
61,90261,fake
44,80465,fake
53,32799,fake
18,123996,fake
50,97366,fake
65,136299,fake
57,84692,fake
61,51571,fake
20,135745,fake
38,64479,fake
22,15022,fake
52,19138,fake
33,118124,fake
50,141625,fake
18,54284,fake
52,129032,fake
55,86246,fake
47,128893,fake
29,48619,fake
19,58851,fake
22,114291,fake
42,50152,fake
20,141422,fake
49,132421,fake
34,139815,fake
63,50150,fake
42,57525,fake
19,85579,fake
29,146237,fake
59,28310,fake
34,34234,fake
64,40446,fake
21,103474,fake
35,39141,fake
34,79981,fake
56,127020,fake
23,25163,fake
39,70826,fake
46,71717,fake
36,149470,fake
27,96367,fake
30,52512,fake
20,122596,fake
40,29743,fake
21,36536,fake
21,49318,fake
58,101918,fake
43,72309,fake
21,144114,fake
59,95278,fake
63,50296,fake
57,39393,fake
52,50134,fake
63,74115,fake
45,40560,fake
24,39452,fake
41,42242,fake
19,20152,fake
42,122555,fake
42,28328,fake
61,128658,fake
18,38005,fake
21,69954,fake
35,115329,fake
24,23933,fake
65,69168,fake
30,99233,fake
41,52872,fake
57,58148,fake
34,90052,fake
33,84103,fake
44,64848,fake
46,124796,fake
52,105100,fake
30,59945,fake
56,112923,fake
61,15833,fake
27,148669,fake
52,102938,fake
53,142343,fake
49,79602,fake
46,98966,fake
24,68964,fake
20,17411,fake
59,22361,fake
55,117601,fake
57,118766,fake
47,37688,fake
48,94714,fake
40,36391,fake
54,78654,fake
53,51599,fake
33,102973,fake
59,32127,fake
57,52758,fake
44,65852,fake
19,57086,fake
18,25410,fake
59,62878,fake
61,108337,fake
64,33485,fake
36,37116,fake
49,149747,fake
24,79494,fake
54,137971,fake
64,94693,fake
51,58636,fake
54,25028,fake
21,38547,fake
57,83453,fake
21,117700,fake
31,55359,fake
60,110846,fake
21,115328,fake
25,46290,fake
47,135570,fake
41,71622,fake
19,137854,fake
30,127969,fake
37,113242,fake
32,23521,fake
34,125361,fake
20,70441,fake
41,86538,fake
27,76189,fake
57,142600,fake
32,94437,fake
55,107384,fake
49,130230,fake
50,131672,fake
48,27369,fake
51,113566,fake
41,54454,fake
52,36543,fake
65,20596,fake
38,145155,fake
49,108907,fake
19,33237,fake
60,101017,fake
54,121405,fake
44,121434,fake
43,40622,fake
43,127803,fake
46,29787,fake
29,146593,fake
37,95879,fake
59,141243,fake
40,124333,fake
30,71586,fake
25,36882,fake
52,15594,fake
64,85643,fake
46,39702,fake
37,143701,fake
65,57145,fake
35,18510,fake
42,51390,fake
54,129749,fake
21,127233,fake
28,24410,fake
57,28693,fake
33,49981,fake
27,32737,fake
33,18471,fake
26,62286,fake
43,67769,fake
65,20666,fake
27,108835,fake
53,93405,fake
23,126841,fake
53,60789,fake
27,103961,fake
58,121838,fake
39,49536,fake
63,47881,fake
47,146457,fake
45,52498,fake
59,89117,fake
48,130246,fake
25,88082,fake
38,72236,fake
38,22889,fake
42,29450,fake
31,142551,fake
62,71657,fake
30,126564,fake
41,95104,fake
39,140976,fake
19,101881,fake
28,27585,fake
40,143539,fake
61,91403,fake
57,72347,fake
65,149523,fake
18,79988,fake
18,25113,fake
38,38055,fake
38,37047,fake
43,111904,fake
44,69302,fake
22,78433,fake
30,76418,fake
62,67336,fake
30,98595,fake
24,53804,fake
30,114470,fake
59,69225,fake
48,149497,fake
57,62053,fake
30,108963,fake
34,125186,fake
65,82426,fake
26,63310,fake
52,69631,fake
49,105301,fake
46,144372,fake
47,133889,fake
35,119363,fake
21,28596,fake
39,37207,fake
37,80193,fake
41,117786,fake
60,100118,fake
28,108532,fake
33,88122,fake
56,40164,fake
54,19153,fake
54,133329,fake
47,115494,fake
51,123796,fake
24,50276,fake
35,129280,fake
60,38839,fake
21,33415,fake
48,50143,fake
39,70163,fake
40,51163,fake
21,141610,fake
18,141521,fake
59,36304,fake
32,29902,fake
38,31834,fake
41,145980,fake
36,105750,fake
55,111004,fake
32,87345,fake
29,61359,fake
57,32013,fake
31,25160,fake
33,66363,fake
48,104041,fake
45,113749,fake
24,98319,fake
27,32423,fake
64,103357,fake
41,103300,fake
41,121299,fake
47,28615,fake
36,116549,fake
52,104832,fake
43,44949,fake
52,17939,fake
28,135576,fake
33,26887,fake
34,86627,fake
55,115709,fake
51,116916,fake
50,56501,fake
37,111991,fake
47,46622,fake
39,61841,fake
33,104989,fake
62,85586,fake
26,130152,fake
63,119640,fake
40,63051,fake
44,96885,fake
53,104739,fake
53,88158,fake
53,65907,fake
56,92233,fake
34,23785,fake
18,73357,fake
50,100756,fake
60,107745,fake
56,99966,fake
63,54807,fake
30,147088,fake
33,19921,fake
55,131876,fake
26,100227,fake
35,58811,fake
55,93448,fake
63,127357,fake
48,120397,fake
64,98040,fake
57,19641,fake
29,99622,fake
39,107834,fake
48,94939,fake
61,26888,fake
64,51254,fake
58,124402,fake
19,96332,fake
45,147723,fake
32,62699,fake
60,128448,fake
30,144117,fake
19,67915,fake
19,48012,fake
52,54532,fake
18,67365,fake
27,54047,fake
27,47389,fake
43,59263,fake
64,95219,fake
19,51500,fake
60,91956,fake
45,114278,fake
56,90641,fake
31,38678,fake
40,106855,fake
18,70729,fake
43,142350,fake
29,73952,fake
36,95281,fake
42,104690,fake
55,18810,fake
50,86915,fake
54,109422,fake
55,103966,fake
24,58903,fake
22,51935,fake
53,33444,fake
50,130198,fake
35,28860,fake
25,44417,fake
28,45038,fake
50,16526,fake
65,53977,fake
45,92301,fake
34,27470,fake
40,80993,fake
64,141016,fake
18,79094,fake
49,75459,fake
29,45778,fake
27,77377,fake
50,55401,fake
62,79112,fake
36,70846,fake
35,47198,fake
39,64983,fake
28,55404,fake
33,85007,fake
60,139813,fake
59,128648,fake
20,50375,fake
65,72011,fake
42,78451,fake
46,80344,fake
39,117374,fake
35,139076,fake
32,116067,fake
51,134264,fake
40,136226,fake
32,83961,fake
60,15118,fake
65,69231,fake
35,105962,fake
32,87943,fake
44,107248,fake
54,58470,fake
52,16039,fake
40,32688,fake
58,148292,fake
19,58301,fake
18,63261,fake
26,124658,fake
27,143218,fake
41,61503,fake
64,75751,fake
42,45071,fake
60,120937,fake
25,56976,fake
37,25487,fake
65,77348,fake
20,146952,fake
60,49780,fake
57,95327,fake
32,145796,fake
48,84232,fake
39,146521,fake
46,138355,fake
33,64836,fake
31,143972,fake
30,120129,fake
33,20433,fake
62,29034,fake
65,75705,fake
32,76358,fake
52,42611,fake
31,112588,fake
55,77404,fake
34,114732,fake
44,58217,fake
61,34852,fake
30,118443,fake
33,145199,fake
49,149404,fake
23,89519,fake
62,95474,fake
42,71732,fake
28,109421,fake
29,128580,fake
33,43076,fake
58,93185,fake
33,116045,fake
52,40675,fake
61,46766,fake
46,19656,fake
58,60786,fake
46,47586,fake
50,140224,fake
18,134087,fake
47,34650,fake
37,38174,fake
23,23574,fake
57,70169,fake
54,23936,fake
22,62948,fake
30,125880,fake
46,105611,fake
54,110715,fake
46,35693,fake
24,88580,fake
40,45253,fake
35,121750,fake
26,21682,fake
60,21841,fake
62,128304,fake
48,51610,fake
38,130212,fake
24,41005,fake
22,68835,fake
55,103798,fake
49,21419,fake
61,33191,fake
38,89271,fake
25,104220,fake
51,53245,fake
54,42912,fake
57,81645,fake
20,70060,fake
65,116343,fake
52,123288,fake
18,121660,fake
33,31316,fake
32,74019,fake
43,93628,fake
53,29120,fake
25,52461,fake
33,83438,fake
36,47433,fake
27,86146,fake
59,131603,fake
55,18371,fake
58,137102,fake
26,50241,fake
26,70382,fake
31,16490,fake
51,105543,fake
58,110294,fake
29,128794,fake
65,18171,fake
36,130725,fake
32,51281,fake
19,56619,fake
47,63565,fake
24,87370,fake
35,17006,fake
62,21891,fake
64,145613,fake
64,32143,fake
44,125754,fake
49,26396,fake
60,93172,fake
32,46606,fake
41,58058,fake
37,23821,fake
64,98633,fake
19,80263,fake
46,67266,fake
36,145851,fake
48,44778,fake
57,15293,fake
59,114402,fake
59,44557,fake
25,77460,fake
60,70022,fake
59,117562,fake
28,40199,fake
29,33101,fake
36,116104,fake
60,104682,fake
32,134604,fake
61,94091,fake
55,85454,fake
40,36398,fake
19,75478,fake
57,67408,fake
19,149217,fake
61,96597,fake
50,97800,fake
38,50168,fake
38,124388,fake
24,106224,fake
33,137681,fake
32,100547,fake
25,60005,fake
63,113809,fake
64,67649,fake
49,15724,fake
54,116252,fake
48,19611,fake
38,95041,fake
26,91444,fake
60,139834,fake
21,129497,fake
61,83450,fake
22,61868,fake
23,107717,fake
63,141904,fake
55,138930,fake
33,66532,fake
32,35701,fake
50,61736,fake
62,106205,fake
25,110305,fake
54,134800,fake
53,46377,fake
45,52283,fake
60,123174,fake
38,40501,fake
58,46028,fake
39,135851,fake
24,126198,fake
35,121205,fake
32,63675,fake
27,104789,fake
61,52273,fake
48,15744,fake
44,41459,fake
55,147913,fake
41,74151,fake
18,80219,fake
43,68510,fake
22,38463,fake
40,40550,fake
59,121203,fake
44,124990,fake
18,49692,fake
56,147233,fake
57,143073,fake
24,49485,fake
35,78580,fake
38,42015,fake
59,110406,fake
32,76480,fake
63,113742,fake
30,141579,fake
44,120279,fake
18,50375,fake
44,112661,fake
57,137995,fake
39,146114,fake
27,61042,fake
40,40171,fake
26,122938,fake
61,32864,fake
45,16631,fake
63,101534,fake
51,105641,fake
21,111443,fake
52,139541,fake
18,100777,fake
54,74739,fake
58,118705,fake
55,132733,fake
44,75892,fake
31,21692,fake
47,23108,fake
24,17689,fake
29,134336,fake
63,40452,fake
18,34438,fake
49,117128,fake
21,79938,fake
61,81563,fake
31,53510,fake
63,137867,fake
32,73521,fake
19,96347,fake
22,77041,fake
37,144845,fake
44,37344,fake
51,119311,fake
65,54382,fake
56,101331,fake
41,51213,fake
40,54391,fake
23,149551,fake
52,37086,fake
52,73998,fake
37,133724,fake
28,107918,fake
36,61521,fake
51,90392,fake
35,93524,fake
60,106188,fake
53,64555,fake
41,133629,fake
60,114007,fake
42,100845,fake
35,21260,fake
29,54661,fake
36,136457,fake
59,84986,fake
60,69528,fake
35,63325,fake
43,35582,fake
61,25646,fake
46,59582,fake
23,61761,fake
42,63423,fake
38,77144,fake
36,88169,fake
46,81604,fake
22,51032,fake
42,103611,fake
38,147112,fake
58,37812,fake
61,112361,fake
42,82291,fake
29,131337,fake
34,142861,fake
52,149244,fake
40,97633,fake
48,91603,fake
37,44188,fake
35,131697,fake
64,68331,fake
29,128578,fake
28,125344,fake
52,74758,fake
64,55368,fake
42,94185,fake
38,54114,fake
35,65648,fake
25,18468,fake
32,61929,fake
45,106546,fake
57,117938,fake
54,79109,fake
56,88649,fake
50,39040,fake
30,121718,fake
56,59907,fake
18,36579,fake
29,39359,fake
56,104276,fake
38,129940,fake
20,71462,fake
39,92589,fake
55,17842,fake
61,78969,fake
44,126442,fake
63,132631,fake
62,139726,fake
25,50718,fake
26,30111,fake
24,125622,fake
64,75120,fake
29,68604,fake
25,51557,fake
36,109795,fake
24,122525,fake
32,131814,fake
48,66283,fake
65,49734,fake
49,123966,fake
65,65752,fake
35,136947,fake
23,145791,fake
32,133678,fake
51,20451,fake
35,88325,fake
27,65514,fake
24,148348,fake
44,147493,fake
27,62946,fake
47,86732,fake
21,132232,fake
19,22062,fake
36,17229,fake
45,145091,fake
